subject,https://isotc211.geolexica.org/api/geolexica#review_decision_notes,https://isotc211.geolexica.org/api/geolexica#review_decision_event,https://isotc211.geolexica.org/api/geolexica#review_status,https://isotc211.geolexica.org/api/geolexica#review_decision,https://isotc211.geolexica.org/api/geolexica#review_date,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://purl.org/dc/terms/modified,http://www.w3.org/2002/07/owl#versionIRI,http://purl.org/dc/terms/title,http://purl.org/dc/terms/conformsTo,http://purl.org/vocab/vann/preferredNamespacePrefix,http://www.w3.org/2002/07/owl#imports,http://www.w3.org/2000/01/rdf-schema#label,http://purl.org/vocab/vann/preferredNamespaceUri,http://purl.org/dc/terms/license
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review20,Authoritative reference changed from ISO/IEC 19501:2005 (Adapted from) to UML 1. Lineage source added as ISO/TS 19103:2005@en,Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2241,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review383,The entry has been superseded. An entry with a revised definition has been published in ISO 19115-1:2014@en,Publication of ISO 19115-1:2014@en,final@en,accepted@en,2011-01-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review130,The entry has been superseded. An entry with a revised definition has been published in ISO 19103:2015@en,Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review558,"Authoritative reference changed from ISO/TS 19101-2:2008 to ISO 19101-2:2018(E), 3.18. Lineage source added as ISO/TS 19101-2:2008(E)@en",Publication of document ISO 19101-2:2018(E)@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review351,"Authoritative reference changed from ISO 1087-1 to ISO 1087-1:2000, 3.4.15. Lineage source added as ISO/TS 19104:2008, 4.13@en",Publication of ISO 19104:2016@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2139,Publication of document ISO 19160-4:2017(E)@en,Normal ISO processing@en,final@en,accepted@en,2017-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2185,Publication of document ISO 19110:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2013-01-26^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1145,"This entry supersedes the entry for \""component <UML>\"" in ISO/TS 19103:2005@en",Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1921,Publication of ISO 19155-2:2017@en,Normal ISO processing@en,final@en,accepted@en,2012-11-05^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review572,"Authoritative reference changed from ISO 31-6 to ISO 80000-7:2008, 7-6. Lineage source added as ISO/TS 19101-2:2008(E)@en",Publication of document ISO 19101-2:2018(E)@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2107,Publication of document ISO 19147:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2009-06-20^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1366,"This entry supersedes the entry for \""conformance quality level\"" in ISO 19114:2003@en",Publication of ISO 19157:2013@en,final@en,accepted@en,2009-11-25^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review793,"Authoritative reference changed from ISO 22028-1 (Derived from) to ISO 19101-2:2018(E), 3.12. Lineage source added as ISO/TS 19101-2:2008(E)@en",Publication of document ISO 19101-2:2018(E)@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2153,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review968,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.77. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2328,Publication of document ISO 19111:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review715,This entry is superseded by the entry for vertical coordinate reference system in ISO 19111:2019(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1644,Publication of document ISO 19150-2:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-05-25^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review295,The entry has been omitted from the superseding standard (ISO 19103:2015).@en,Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2374,This entry supersedes the entry for polar coordinate system in ISO 19111:2007(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2121,Publication of document ISO 19160-4:2017(E)@en,Normal ISO processing@en,final@en,accepted@en,2017-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review217,"Authoritative reference changed from ISO 19107:2003 to ISO 19136-1:2020(E), 3.1.32. Lineage source added as ISO 19107:2003, 4.50@en",Supersession of ISO 19107:2003 and publication of ISO 19136-1:2020@en,final@en,accepted@en,2018-06-08^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1690,Publication of document ISO 19104:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1612,Publication of document ISO 19103:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review982,"Authoritative reference changed from ISO 19115-2:2009 to ISO 19115-2:2019(E), 3.11. Lineage source added as ISO 19115-2:2009(E)@en",Publication of ISO 19115-2:2019(E)@en,final@en,accepted@en,2019-01-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review438,This entry has been omitted from the superseding standard ISO 19107:2019(E)@en,Publication of document ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2342,Publication of document ISO 19150-4:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-05-22^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review904,,,pending@en,,2019-09-03^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review484,This entry has been omitted from the superseding standard ISO 19107:2019(E)@en,Publication of document ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1588,Publication of document ISO 19150-2:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-05-25^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review406,"Authoritative reference changed from ISO 19119:2005 to ISO 19119:2016, 4.1.13. Lineage source added as ISO 19119:2005@en",Publication of ISO 19119:2016@en,final@en,accepted@en,2012-08-11^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1278,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.24. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2065,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review452,"Authoritative reference changed from ISO/TS 19104:2008 to ISO 19104:2016, 4.35. Lineage source added as ISO/TS 19104:2008, 4.16@en",Publication of document ISO 19104:2016@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review19,"Authoritative reference changed from ISO/IEC 2382-17:1999 to ISO/IEC 2382:2015, 2121440, modified — Note 1 to entry replaces Notes 1 and 2 to entry.. Lineage source added as ISO 19115-2:2009(E)@en",Publication of ISO 19115-2:2019(E)@en,final@en,accepted@en,2019-01-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review627,"Authoritative reference changed from ISO 19111:2007 to ISO 19111:2019(E), 3.1.69. Lineage source added as ISO 19111:2007(E)@en",Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2286,Publication of document ISO ISO/TS 19159-3:2018(E)@en,Normal ISO processing@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review420,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.88. Lineage source added as ISO 19107:2003(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2208,Publication of document ISO 19165-1:2018(E)@en,Normal ISO processing@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review894,"Authoritative reference changed from ISO 1087-1:2000 to ISO 1087-1:2000, 3.2.13. Lineage source added as ISO 19146:2010(E)@en",Publication of ISO 19146:2018(E)@en,final@en,accepted@en,2018-06-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2254,This entry supersedes the entry for topological primitive in ISO 19107:2003(E)@en,Publication of document ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review396,Authoritative reference changed from ISO 19118:2005 to ISO 19118:2011. Lineage source added as ISO 19118:2005.@en,Publication of ISO 19118:2011@en,final@en,accepted@en,2007-01-23^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review143,"Authoritative reference changed from ISO/IEC 10746-2 to ISO/IEC 10746-2:2009, 11.1.1. Lineage source added as ISO 19119:2005@en",Publication of ISO 119:2016@en,final@en,accepted@en,2012-08-11^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review862,"Authoritative reference changed from International Vocabulary of Basic and General Terms in Metrology (VIM) to VIM:1993, 1.1. Lineage source added as ISO/TS 19101-2:2008(E)@en",Publication of ISO 19101-2:2018(E)@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review318,"Authoritative reference changed from ISO 19119:2005 to ISO 19119:2016, 4.1.10. Lineage source added as ISO 19119:2005, 4.3@en",Publication of ISO 19119:2016@en,final@en,accepted@en,2012-08-11^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2222,Publication of document ISO 19165-1:2018(E)@en,Normal ISO processing@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1158,"This entry supersedes the entry for \""tagged value <UML>\"" in ISO/TS 19103:2005@en",Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1934,Publication of ISO/TS 19159-2:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2014-08-26^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1689,Publication of document ISO 19104:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review507,The entry has been omitted from the superseding standard (ISO 19135-1:2015).@en,Publication of document ISO 19135-1:2015@en,final@en,accepted@en,2010-10-19^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1126,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.87. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2166,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review728,Authoritative reference changed from ISO/IEC 19501:2005 (Adapted from) to UML 1. Lineage source added as ISO/TS 19103:2005@en,Publication of document ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2387,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2134,Publication of document ISO 19160-4:2017(E)@en,Normal ISO processing@en,final@en,accepted@en,2017-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review521,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.67. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of document ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1625,Publication of document ISO 19104:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review995,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.34. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2355,This entry supersedes the entry for coordinate tuple in ISO 19111:2007(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2102,Publication of document ISO 19147:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2009-06-20^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review497,"Authoritative reference changed from ISO/IEC 10746-2:1996 to ISO/IEC 10746-2, 3.2.7. Lineage source added as ISO 19119:2005@en",Publication of document ISO 19119:2016@en,final@en,accepted@en,2012-08-11^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review244,,,pending@en,,2016-02-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review963,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.68. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review419,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.87. Lineage source added as ISO 19107:2003(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review710,,,pending@en,,2017-06-28^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review290,The entry has been superseded. An entry with a revised definition has been published in ISO 19115-1:2014@en,Publication of ISO 19115-1:2014@en,final@en,accepted@en,2011-01-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2078,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review465,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.98. Lineage source added as ISO 19107:2003(E)@en",Publication of document ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
